"ID","Name","Sex","Age","Height","Weight","Team","NOC","Games","Year","Season","City","Sport","Event","Medal"
4573","Muhammad Mansha","M",22,168,58,"Pakistan","PAK","1984 Summer",1984,"Summer","Los Angeles","Athletics","Athletics Men's 100 metres",NA
4573","Muhammad Mansha","M",22,168,58,"Pakistan","PAK","1984 Summer",1984,"Summer","Los Angeles","Athletics","Athletics Men's 200 metres",NA
4574","Paul Howard Manship","M",42,NA,NA,"United States","USA","1928 Summer",1928,"Summer","Amsterdam","Art Competitions","Art Competitions Mixed Sculpturing, Statues",NA
4574","Paul Howard Manship","M",46,NA,NA,"United States","USA","1932 Summer",1932,"Summer","Los Angeles","Art Competitions","Art Competitions Mixed Sculpturing, Unknown Event",NA
4574","Paul Howard Manship","M",46,NA,NA,"United States","USA","1932 Summer",1932,"Summer","Los Angeles","Art Competitions","Art Competitions Mixed Sculpturing, Unknown Event",NA
4575","Maurizio Mansi","M",28,178,82,"Italy","ITA","1994 Winter",1994,"Winter","Lillehammer","Ice Hockey","Ice Hockey Men's Ice Hockey",NA
4575","Maurizio Mansi","M",32,178,82,"Italy","ITA","1998 Winter",1998,"Winter","Nagano","Ice Hockey","Ice Hockey Men's Ice Hockey",NA
4576","Martti Mansikka","M",23,169,70,"Finland","FIN","1956 Summer",1956,"Summer","Melbourne","Gymnastics","Gymnastics Men's Individual All-Around",NA
4576","Martti Mansikka","M",23,169,70,"Finland","FIN","1956 Summer",1956,"Summer","Melbourne","Gymnastics","Gymnastics Men's Team All-Around","Bronze"
4576","Martti Mansikka","M",23,169,70,"Finland","FIN","1956 Summer",1956,"Summer","Melbourne","Gymnastics","Gymnastics Men's Floor Exercise",NA
4576","Martti Mansikka","M",23,169,70,"Finland","FIN","1956 Summer",1956,"Summer","Melbourne","Gymnastics","Gymnastics Men's Horse Vault",NA
4576","Martti Mansikka","M",23,169,70,"Finland","FIN","1956 Summer",1956,"Summer","Melbourne","Gymnastics","Gymnastics Men's Parallel Bars",NA
4576","Martti Mansikka","M",23,169,70,"Finland","FIN","1956 Summer",1956,"Summer","Melbourne","Gymnastics","Gymnastics Men's Horizontal Bar",NA
4576","Martti Mansikka","M",23,169,70,"Finland","FIN","1956 Summer",1956,"Summer","Melbourne","Gymnastics","Gymnastics Men's Rings",NA
4576","Martti Mansikka","M",23,169,70,"Finland","FIN","1956 Summer",1956,"Summer","Melbourne","Gymnastics","Gymnastics Men's Pommelled Horse",NA
4577","Luis Miguel Mansilla Almonacid","M",25,175,68,"Chile","CHI","2012 Summer",2012,"Summer","London","Cycling","Cycling Men's Omnium",NA
4578","Ana Olvido Manso Gallego","F",18,132,31,"Spain","ESP","1984 Summer",1984,"Summer","Los Angeles","Gymnastics","Gymnastics Women's Individual All-Around",NA
4578","Ana Olvido Manso Gallego","F",18,132,31,"Spain","ESP","1984 Summer",1984,"Summer","Los Angeles","Gymnastics","Gymnastics Women's Team All-Around",NA
4578","Ana Olvido Manso Gallego","F",18,132,31,"Spain","ESP","1984 Summer",1984,"Summer","Los Angeles","Gymnastics","Gymnastics Women's Floor Exercise",NA
4578","Ana Olvido Manso Gallego","F",18,132,31,"Spain","ESP","1984 Summer",1984,"Summer","Los Angeles","Gymnastics","Gymnastics Women's Horse Vault",NA
4578","Ana Olvido Manso Gallego","F",18,132,31,"Spain","ESP","1984 Summer",1984,"Summer","Los Angeles","Gymnastics","Gymnastics Women's Uneven Bars",NA
4578","Ana Olvido Manso Gallego","F",18,132,31,"Spain","ESP","1984 Summer",1984,"Summer","Los Angeles","Gymnastics","Gymnastics Women's Balance Beam",NA
4579","Alexander Manson","M",23,180,80,"Canada","CAN","1976 Summer",1976,"Summer","Montreal","Rowing","Rowing Men's Coxed Eights",NA
4580","Andra Kareem Manson","M",24,196,75,"United States","USA","2008 Summer",2008,"Summer","Beijing","Athletics","Athletics Men's High Jump",NA
4581","Robert ""Robbie"" Manson","M",22,188,89,"New Zealand","NZL","2012 Summer",2012,"Summer","London","Rowing","Rowing Men's Quadruple Sculls",NA
4581","Robert ""Robbie"" Manson","M",26,188,89,"New Zealand","NZL","2016 Summer",2016,"Summer","Rio de Janeiro","Rowing","Rowing Men's Double Sculls",NA
4582","Haji Soua'an Mraljeb Ayed Mansoor","M",NA,162,57,"Kuwait","KUW","1968 Summer",1968,"Summer","Mexico City","Athletics","Athletics Men's Marathon",NA
4583","Ehab Moustafa Mansour","M",23,NA,NA,"Egypt","EGY","1992 Summer",1992,"Summer","Barcelona","Hockey","Hockey Men's Hockey",NA
4584","May Mansour","F",19,165,62,"Egypt","EGY","2004 Summer",2004,"Summer","Athina","Archery","Archery Women's Individual",NA
4585","Moustafa Hamil Mansour","M",30,NA,NA,"United Arab Republic","UAR","1960 Summer",1960,"Summer","Roma","Wrestling","Wrestling Men's Featherweight, Greco-Roman",NA
4585","Moustafa Hamil Mansour","M",34,NA,NA,"Egypt","EGY","1964 Summer",1964,"Summer","Tokyo","Wrestling","Wrestling Men's Featherweight, Greco-Roman",NA
4586","Moustafa Kamel Mansour","M",22,NA,NA,"Egypt","EGY","1936 Summer",1936,"Summer","Berlin","Football","Football Men's Football",NA
4587","Reem Mansour","F",22,169,76,"Egypt","EGY","2016 Summer",2016,"Summer","Rio de Janeiro","Archery","Archery Women's Individual",NA
4588","Sami Ibrahim Mansour","M",26,NA,NA,"Egypt","EGY","1952 Summer",1952,"Summer","Helsinki","Basketball","Basketball Men's Basketball",NA
4589","Talal Mansour Bakhit Al-Rahim","M",20,180,73,"Qatar","QAT","1984 Summer",1984,"Summer","Los Angeles","Athletics","Athletics Men's 4 x 100 metres Relay",NA
4589","Talal Mansour Bakhit Al-Rahim","M",24,180,73,"Qatar","QAT","1988 Summer",1988,"Summer","Seoul","Athletics","Athletics Men's 100 metres",NA
4589","Talal Mansour Bakhit Al-Rahim","M",24,180,73,"Qatar","QAT","1988 Summer",1988,"Summer","Seoul","Athletics","Athletics Men's 4 x 100 metres Relay",NA
4589","Talal Mansour Bakhit Al-Rahim","M",28,180,73,"Qatar","QAT","1992 Summer",1992,"Summer","Barcelona","Athletics","Athletics Men's 100 metres",NA
4590","Zuhair Elia Mansour","M",20,171,55,"Iraq","IRQ","1960 Summer",1960,"Summer","Roma","Weightlifting","Weightlifting Men's Bantamweight",NA
4590","Zuhair Elia Mansour","M",24,171,55,"Iraq","IRQ","1964 Summer",1964,"Summer","Tokyo","Weightlifting","Weightlifting Men's Featherweight",NA
4590","Zuhair Elia Mansour","M",28,171,55,"Iraq","IRQ","1968 Summer",1968,"Summer","Mexico City","Weightlifting","Weightlifting Men's Lightweight",NA
4591","Abderrahmane Mansouri","M",21,173,66,"Algeria","ALG","2016 Summer",2016,"Summer","Rio de Janeiro","Cycling","Cycling Men's Road Race, Individual",NA
4592","Mir Jalal Ghafarzadeh Mansouri","M",22,NA,79,"Iran","IRI","1952 Summer",1952,"Summer","Helsinki","Weightlifting","Weightlifting Men's Middleweight",NA
4592","Mir Jalal Ghafarzadeh Mansouri","M",26,NA,79,"Iran","IRI","1956 Summer",1956,"Summer","Melbourne","Weightlifting","Weightlifting Men's Light-Heavyweight",NA
4593","Nawal Mansouri","F",23,174,64,"Algeria","ALG","2008 Summer",2008,"Summer","Beijing","Volleyball","Volleyball Women's Volleyball",NA
4593","Nawal Mansouri","F",26,174,64,"Algeria","ALG","2012 Summer",2012,"Summer","London","Volleyball","Volleyball Women's Volleyball",NA
4594","Tahar Mansouri","M",31,173,65,"Tunisia","TUN","1996 Summer",1996,"Summer","Atlanta","Athletics","Athletics Men's Marathon",NA
4594","Tahar Mansouri","M",35,173,65,"Tunisia","TUN","2000 Summer",2000,"Summer","Sydney","Athletics","Athletics Men's Marathon",NA
4595","Gustaf Edvard Mnsson","M",27,NA,NA,"K.S.S.S. 1912-2","SWE","1912 Summer",1912,"Summer","Stockholm","Sailing","Sailing Mixed 8 metres",NA
4596","Johanna Maria Christina ""Tina"" Mnsson","F",29,166,64,"Sweden","SWE","1998 Winter",1998,"Winter","Nagano","Ice Hockey","Ice Hockey Women's Ice Hockey",NA
4597","Esmat Mansur Al-Sayyid Ahmed","F",25,165,69,"Egypt","EGY","2012 Summer",2012,"Summer","London","Weightlifting","Weightlifting Women's Light-Heavyweight",NA
4598","Dilshod Mansurov","M",20,166,55,"Uzbekistan","UZB","2004 Summer",2004,"Summer","Athina","Wrestling","Wrestling Men's Featherweight, Freestyle",NA
4598","Dilshod Mansurov","M",24,166,55,"Uzbekistan","UZB","2008 Summer",2008,"Summer","Beijing","Wrestling","Wrestling Men's Featherweight, Freestyle",NA
4598","Dilshod Mansurov","M",28,166,55,"Uzbekistan","UZB","2012 Summer",2012,"Summer","London","Wrestling","Wrestling Men's Featherweight, Freestyle",NA
4599","Rishat Mansurov","M",27,NA,83,"Kazakhstan","KAZ","1996 Summer",1996,"Summer","Atlanta","Weightlifting","Weightlifting Men's Light-Heavyweight",NA
4600","Alfred ""Freddy"" Mansveld","M",36,NA,NA,"Belgium","BEL","1948 Winter",1948,"Winter","Sankt Moritz","Bobsleigh","Bobsleigh Men's Four","Silver"
4601","Henricus Mansvelt","M",48,NA,NA,"Netherlands","NED","1900 Summer",1900,"Summer","Paris","Archery","Archery Men's Unknown Event",NA
4602","M. Mantakas","M",NA,NA,NA,"Crete","CRT","1906 Summer",1906,"Summer","Athina","Athletics","Athletics Men's Marathon",NA
4603","Aida Mantawel","F",22,160,58,"Philippines","PHI","1972 Summer",1972,"Summer","Munich","Athletics","Athletics Women's 400 metres",NA
4603","Aida Mantawel","F",22,160,58,"Philippines","PHI","1972 Summer",1972,"Summer","Munich","Athletics","Athletics Women's 4 x 100 metres Relay",NA
4604","Sergio Mantecn Gutirrez","M",27,179,71,"Spain","ESP","2012 Summer",2012,"Summer","London","Cycling","Cycling Men's Mountainbike, Cross-Country",NA
4605","Virgilio Mantegazza","M",35,NA,NA,"Italy","ITA","1924 Summer",1924,"Summer","Paris","Fencing","Fencing Men's epee, Individual",NA
4605","Virgilio Mantegazza","M",35,NA,NA,"Italy","ITA","1924 Summer",1924,"Summer","Paris","Fencing","Fencing Men's epee, Team","Bronze"
4606","Frank Mantek","M",21,174,89,"East Germany","GDR","1980 Summer",1980,"Summer","Moskva","Weightlifting","Weightlifting Men's Middle-Heavyweight","Bronze"
4607","Richard Bryce ""Rick"" Mantell","M",26,189,95,"Great Britain","GBR","2008 Summer",2008,"Summer","Beijing","Hockey","Hockey Men's Hockey",NA
4608","Simon Douglas Mantell","M",24,184,81,"Great Britain","GBR","2008 Summer",2008,"Summer","Beijing","Hockey","Hockey Men's Hockey",NA
4608","Simon Douglas Mantell","M",32,184,81,"Great Britain","GBR","2016 Summer",2016,"Summer","Rio de Janeiro","Hockey","Hockey Men's Hockey",NA
4609","Ezio Mantelli","M",24,NA,NA,"Italy","ITA","1948 Summer",1948,"Summer","London","Basketball","Basketball Men's Basketball",NA
4610","Gianfranco Mantelli","M",29,170,72,"Italy","ITA","1976 Summer",1976,"Summer","Montreal","Shooting","Shooting Mixed Rapid-Fire Pistol, 25 metres",NA
4610","Gianfranco Mantelli","M",33,170,72,"Italy","ITA","1980 Summer",1980,"Summer","Moskva","Shooting","Shooting Mixed Rapid-Fire Pistol, 25 metres",NA
4611","Edward Antoni Manteuffel","M",24,NA,NA,"Poland","POL","1932 Summer",1932,"Summer","Los Angeles","Art Competitions","Art Competitions Mixed Painting, Unknown Event",NA
4612","Julius Carl Fritz Manteuffel","M",21,NA,62,"Germany","GER","1896 Summer",1896,"Summer","Athina","Gymnastics","Gymnastics Men's Horse Vault",NA
4612","Julius Carl Fritz Manteuffel","M",21,NA,62,"Germany","GER","1896 Summer",1896,"Summer","Athina","Gymnastics","Gymnastics Men's Parallel Bars",NA
4612","Julius Carl Fritz Manteuffel","M",21,NA,62,"Germany","GER","1896 Summer",1896,"Summer","Athina","Gymnastics","Gymnastics Men's Parallel Bars, Teams","Gold"
4612","Julius Carl Fritz Manteuffel","M",21,NA,62,"Germany","GER","1896 Summer",1896,"Summer","Athina","Gymnastics","Gymnastics Men's Horizontal Bar",NA
4612","Julius Carl Fritz Manteuffel","M",21,NA,62,"Germany","GER","1896 Summer",1896,"Summer","Athina","Gymnastics","Gymnastics Men's Horizontal Bar, Teams","Gold"
4612","Julius Carl Fritz Manteuffel","M",21,NA,62,"Germany","GER","1896 Summer",1896,"Summer","Athina","Gymnastics","Gymnastics Men's Pommelled Horse",NA
4612","Julius Carl Fritz Manteuffel","M",25,NA,62,"Germany","GER","1900 Summer",1900,"Summer","Paris","Gymnastics","Gymnastics Men's Individual All-Around",NA
4613","Maurice William ""Moe"" Mantha","M",31,188,96,"United States","USA","1992 Winter",1992,"Winter","Albertville","Ice Hockey","Ice Hockey Men's Ice Hockey",NA
4614","Konstantinos Manthos","M",22,185,97,"Greece","GRE","1988 Summer",1988,"Summer","Seoul","Sailing","Sailing Mixed Two Person Keelboat",NA
4615","Evlambios ""Lambis"" Manthos","M",30,167,76,"Greece","GRE","1964 Summer",1964,"Summer","Tokyo","Shooting","Shooting Men's Small-Bore Rifle, Prone, 50 metres",NA
4615","Evlambios ""Lambis"" Manthos","M",34,167,76,"Greece","GRE","1968 Summer",1968,"Summer","Mexico City","Shooting","Shooting Mixed Small-Bore Rifle, Prone, 50 metres",NA
4615","Evlambios ""Lambis"" Manthos","M",38,167,76,"Greece","GRE","1972 Summer",1972,"Summer","Munich","Shooting","Shooting Mixed Small-Bore Rifle, Prone, 50 metres",NA
4615","Evlambios ""Lambis"" Manthos","M",42,167,76,"Greece","GRE","1976 Summer",1976,"Summer","Montreal","Shooting","Shooting Mixed Small-Bore Rifle, Prone, 50 metres",NA
4616","Joey Mantia","M",27,173,78,"United States","USA","2014 Winter",2014,"Winter","Sochi","Speed Skating","Speed Skating Men's 1,000 metres",NA
4616","Joey Mantia","M",27,173,78,"United States","USA","2014 Winter",2014,"Winter","Sochi","Speed Skating","Speed Skating Men's 1,500 metres",NA
4616","Joey Mantia","M",27,173,78,"United States","USA","2014 Winter",2014,"Winter","Sochi","Speed Skating","Speed Skating Men's Team Pursuit (8 laps)",NA
4617","Khristos Mantikas","M",NA,183,73,"Greece","GRE","1932 Summer",1932,"Summer","Los Angeles","Athletics","Athletics Men's 400 metres",NA
4617","Khristos Mantikas","M",NA,183,73,"Greece","GRE","1932 Summer",1932,"Summer","Los Angeles","Athletics","Athletics Men's 110 metres Hurdles",NA
4617","Khristos Mantikas","M",NA,183,73,"Greece","GRE","1932 Summer",1932,"Summer","Los Angeles","Athletics","Athletics Men's 400 metres Hurdles",NA
4617","Khristos Mantikas","M",NA,183,73,"Greece","GRE","1932 Summer",1932,"Summer","Los Angeles","Athletics","Athletics Men's 4 x 100 metres Relay",NA
4617","Khristos Mantikas","M",NA,183,73,"Greece","GRE","1936 Summer",1936,"Summer","Berlin","Athletics","Athletics Men's 110 metres Hurdles",NA
4617","Khristos Mantikas","M",NA,183,73,"Greece","GRE","1936 Summer",1936,"Summer","Berlin","Athletics","Athletics Men's 400 metres Hurdles",NA
4618","Jari Sakari Mantila","M",20,189,73,"Finland","FIN","1992 Winter",1992,"Winter","Albertville","Nordic Combined","Nordic Combined Men's Team",NA
4618","Jari Sakari Mantila","M",20,189,73,"Finland","FIN","1992 Winter",1992,"Winter","Albertville","Nordic Combined","Nordic Combined Men's Individual",NA
4618","Jari Sakari Mantila","M",22,189,73,"Finland","FIN","1994 Winter",1994,"Winter","Lillehammer","Nordic Combined","Nordic Combined Men's Team",NA
4618","Jari Sakari Mantila","M",22,189,73,"Finland","FIN","1994 Winter",1994,"Winter","Lillehammer","Nordic Combined","Nordic Combined Men's Individual",NA
4618","Jari Sakari Mantila","M",26,189,73,"Finland","FIN","1998 Winter",1998,"Winter","Nagano","Nordic Combined","Nordic Combined Men's Team","Silver"
4618","Jari Sakari Mantila","M",26,189,73,"Finland","FIN","1998 Winter",1998,"Winter","Nagano","Nordic Combined","Nordic Combined Men's Individual",NA
4618","Jari Sakari Mantila","M",30,189,73,"Finland","FIN","2002 Winter",2002,"Winter","Salt Lake City","Nordic Combined","Nordic Combined Men's Team","Gold"
4619","Luis Felipe Mantilla Fernandini","M",37,NA,NA,"Peru","PER","1948 Summer",1948,"Summer","London","Shooting","Shooting Men's Small-Bore Rifle, Prone, 50 metres",NA
4620","Manuel Mantilla Rodrguez","M",26,165,51,"Cuba","CUB","2000 Summer",2000,"Summer","Sydney","Boxing","Boxing Men's Flyweight",NA
4621","Panagiotis Mantis","M",34,180,65,"Greece","GRE","2016 Summer",2016,"Summer","Rio de Janeiro","Sailing","Sailing Men's Two Person Dinghy","Bronze"
4622","douard Mantois","M",NA,NA,NA,"Nina Claire-30","FRA","1900 Summer",1900,"Summer","Paris","Sailing","Sailing Mixed Open",NA
4622","douard Mantois","M",NA,NA,NA,"Nina Claire-2","FRA","1900 Summer",1900,"Summer","Paris","Sailing","Sailing Mixed 1-2 Ton","Bronze"
4622","douard Mantois","M",NA,NA,NA,"Nina Claire-2","FRA","1900 Summer",1900,"Summer","Paris","Sailing","Sailing Mixed 1-2 Ton",NA
4623","Garth Owen Vaughan Manton","M",26,NA,NA,"Australia","AUS","1956 Summer",1956,"Summer","Melbourne","Rowing","Rowing Men's Coxed Eights","Bronze"
4624","Tayanne Coelho Mantovaneli","F",17,169,53,"Brazil","BRA","2004 Summer",2004,"Summer","Athina","Rhythmic Gymnastics","Rhythmic Gymnastics Women's Group",NA
4624","Tayanne Coelho Mantovaneli","F",21,169,53,"Brazil","BRA","2008 Summer",2008,"Summer","Beijing","Rhythmic Gymnastics","Rhythmic Gymnastics Women's Group",NA
4625","Vincenzo ""Cencio"" Mantovani","M",22,171,70,"Italy","ITA","1964 Summer",1964,"Summer","Tokyo","Cycling","Cycling Men's Team Pursuit, 4,000 metres","Silver"
4626","Luca Mantovani","M",23,174,68,"Italy-2","ITA","1992 Winter",1992,"Winter","Albertville","Figure Skating","Figure Skating Mixed Ice Dancing",NA
4627","Riley O'Lynn Mants","F",17,175,68,"Canada","CAN","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Women's 200 metres Breaststroke",NA
4628","Oleksandr Vasylovych Mantsevych","M",20,195,98,"Soviet Union","URS","1980 Summer",1980,"Summer","Moskva","Rowing","Rowing Men's Coxed Eights","Bronze"
4629","Eero Antero Mntyranta","M",22,170,65,"Finland","FIN","1960 Winter",1960,"Winter","Squaw Valley","Cross Country Skiing","Cross Country Skiing Men's 15 kilometres",NA
4629","Eero Antero Mntyranta","M",22,170,65,"Finland","FIN","1960 Winter",1960,"Winter","Squaw Valley","Cross Country Skiing","Cross Country Skiing Men's 4 x 10 kilometres Relay","Gold"
4629","Eero Antero Mntyranta","M",26,170,65,"Finland","FIN","1964 Winter",1964,"Winter","Innsbruck","Cross Country Skiing","Cross Country Skiing Men's 15 kilometres","Gold"
4629","Eero Antero Mntyranta","M",26,170,65,"Finland","FIN","1964 Winter",1964,"Winter","Innsbruck","Cross Country Skiing","Cross Country Skiing Men's 30 kilometres","Gold"
4629","Eero Antero Mntyranta","M",26,170,65,"Finland","FIN","1964 Winter",1964,"Winter","Innsbruck","Cross Country Skiing","Cross Country Skiing Men's 50 kilometres",NA
4629","Eero Antero Mntyranta","M",26,170,65,"Finland","FIN","1964 Winter",1964,"Winter","Innsbruck","Cross Country Skiing","Cross Country Skiing Men's 4 x 10 kilometres Relay","Silver"
4629","Eero Antero Mntyranta","M",30,170,65,"Finland","FIN","1968 Winter",1968,"Winter","Grenoble","Cross Country Skiing","Cross Country Skiing Men's 15 kilometres","Silver"
4629","Eero Antero Mntyranta","M",30,170,65,"Finland","FIN","1968 Winter",1968,"Winter","Grenoble","Cross Country Skiing","Cross Country Skiing Men's 30 kilometres","Bronze"
4629","Eero Antero Mntyranta","M",30,170,65,"Finland","FIN","1968 Winter",1968,"Winter","Grenoble","Cross Country Skiing","Cross Country Skiing Men's 50 kilometres",NA
4629","Eero Antero Mntyranta","M",30,170,65,"Finland","FIN","1968 Winter",1968,"Winter","Grenoble","Cross Country Skiing","Cross Country Skiing Men's 4 x 10 kilometres Relay","Bronze"
